पुर्,स्त्री।,नगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर्,पुरी,नगरी,पत्तन,पुटभेदन,स्थानीय,निगम,भोगवती,पुर,मन्दिर","मूलनगरादन्यनगरम्,नगरद्वारम्","कुबेरपुरी,मूलनगरादन्यनगरम्"
पुरी,स्त्री।,नगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर्,पुरी,नगरी,पत्तन,पुटभेदन,स्थानीय,निगम,भोगवती,पुर,मन्दिर","मूलनगरादन्यनगरम्,नगरद्वारम्","कुबेरपुरी,मूलनगरादन्यनगरम्"
नगरी,स्त्री-नपुं।,नगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर्,पुरी,नगरी,पत्तन,पुटभेदन,स्थानीय,निगम,भोगवती,पुर,मन्दिर","मूलनगरादन्यनगरम्,नगरद्वारम्","कुबेरपुरी,मूलनगरादन्यनगरम्"
पत्तन,नपुं।,नगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर्,पुरी,नगरी,पत्तन,पुटभेदन,स्थानीय,निगम,भोगवती,पुर,मन्दिर","मूलनगरादन्यनगरम्,नगरद्वारम्","कुबेरपुरी,मूलनगरादन्यनगरम्"
पुटभेदन,नपुं।,नगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर्,पुरी,नगरी,पत्तन,पुटभेदन,स्थानीय,निगम,भोगवती,पुर,मन्दिर","मूलनगरादन्यनगरम्,नगरद्वारम्","कुबेरपुरी,मूलनगरादन्यनगरम्"
स्थानीय,नपुं।,नगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर्,पुरी,नगरी,पत्तन,पुटभेदन,स्थानीय,निगम,भोगवती,पुर,मन्दिर","मूलनगरादन्यनगरम्,नगरद्वारम्","कुबेरपुरी,मूलनगरादन्यनगरम्"
निगम,पुं।,नगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर्,पुरी,नगरी,पत्तन,पुटभेदन,स्थानीय,निगम,भोगवती,पुर,मन्दिर","मूलनगरादन्यनगरम्,नगरद्वारम्","कुबेरपुरी,मूलनगरादन्यनगरम्"
मूलनगर,नपुं।,राजधानी,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,मूलनगर,,
पुर,पुं।,मूलनगरादन्यनगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर,शाखानगर,अधिष्ठान,निगम",,इन्द्रपुरः
शाखानगर,नपुं।,मूलनगरादन्यनगरम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"पुर,शाखानगर,अधिष्ठान,निगम",,इन्द्रपुरः
वेश,पुं।,वेश्यानिवासः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"वेश,वेश्याजनसमाश्रय",,
वेश्याजनसमाश्रय,पुं।,वेश्यानिवासः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"वेश,वेश्याजनसमाश्रय",,
आपण,पुं।,क्रय्यवस्तुशाला,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"आपण,निषद्या",,
निषद्या,स्त्री।,क्रय्यवस्तुशाला,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"आपण,निषद्या",,
विपणि,स्त्री-पुं।,क्रय्यवस्तुशालापङ्क्तिः,,समूहः,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"विपणि,पण्यवीथिका",क्रय्यवस्तुशाला,
पण्यवीथिका,स्त्री।,क्रय्यवस्तुशालापङ्क्तिः,,समूहः,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"विपणि,पण्यवीथिका",क्रय्यवस्तुशाला,
रथ्या,स्त्री।,ग्राममध्यमार्गः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"रथ्या,प्रतोली,विशिखा",,
प्रतोली,स्त्री।,ग्राममध्यमार्गः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"रथ्या,प्रतोली,विशिखा",,
विशिखा,स्त्री।,ग्राममध्यमार्गः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"रथ्या,प्रतोली,विशिखा",,
चय,पुं।,परिखोद्धृतमृत्तिकाकूटः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"चय,वप्र",,
वप्र,पुं-नपुं।,परिखोद्धृतमृत्तिकाकूटः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"चय,वप्र",,
प्राकार,पुं।,यष्टिकाकण्टकादिरचितवेष्टनम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"प्राकार,वरण,साल",,
वरण,पुं।,यष्टिकाकण्टकादिरचितवेष्टनम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"प्राकार,वरण,साल",,
साल,पुं।,यष्टिकाकण्टकादिरचितवेष्टनम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"प्राकार,वरण,साल",,
प्राचीन,नपुं।,कण्टकादिवेष्टनम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,प्राचीन,,
भित्ति,स्त्री।,भित्तिः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"भित्ति,कुड्य,कपिशीर्ष",,"कूपमुखे_इष्टकादिभिर्बद्धः,परिखोद्धृतमृत्तिकाकूटः,कण्टकादिवेष्टनम्,अस्थ्यादिमयभित्तिः"
कुड्य,नपुं।,भित्तिः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"भित्ति,कुड्य,कपिशीर्ष",,"कूपमुखे_इष्टकादिभिर्बद्धः,परिखोद्धृतमृत्तिकाकूटः,कण्टकादिवेष्टनम्,अस्थ्यादिमयभित्तिः"
एडूक,नपुं।,अस्थ्यादिमयभित्तिः,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,एडूक,,
गृह,नपुं।,गृहम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"गृह,गेह,उदवसित,वेश्मन्,सद्मन्,निकेतन,निशान्त,वस्त्य,सदन,भवन,आगार,मन्दिर,गृह,निकाय्य,निलय,आलय,शरण,धामन्,क्षय,धिष्ण्य,पुर,कुल,ओकस्","यष्टिकाकण्टकादिरचितवेष्टनम्,कण्टकादिवेष्टनम्,भित्तिः,अस्थ्यादिमयभित्तिः,सभागृहम्,गृहमध्यभागः,प्रसवस्थानम्,जालकम्,मण्डपः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,देहली,प्राङ्गणम्,द्वारस्तम्भाधःस्थितकाष्ठम्,द्वारस्तम्भोपरिस्थितदारुः,गुप्तद्वारम्,पार्श्वद्वारम्,गृहाच्छादनपटलप्रान्तभागः,छादनम्,छादनार्थवक्रदारुः,गृहप्रान्तस्थपक्षिस्थानम्,द्वारम्,प्राङ्गणस्थोपवेशस्थानम्,द्वारबाह्यभागम्,कवाटम्,कवाटबन्धनकाष्ठम्,सौधाद्यारोहणमार्गः,काष्टादिकृतावरोहणमार्गः,गृहसम्मार्जनी,गृहनिर्गमनप्रवेशमार्गः,शिरोनिधानम्,शय्या,पर्यङ्कः,आसनम्,सम्पुटः,केशमार्जनी,दर्पणः,व्यजनम्,अन्तर्गृहम्","इन्द्रगृहम्,वेश्यानिवासः,क्रय्यवस्तुशाला,सभागृहम्,अन्योन्याभिमुखशालाचतुष्कम्,मुनीनां_गृहम्,अश्वालयः,स्वर्णकारादीनाम्_शाला,जलशाला,शिष्याणां_निलयः,मद्यसन्धानगृहम्,प्रसवस्थानम्,चन्द्रशाला,धनवतां_वासस्थानम्,देवानां_राज्ञां_च_गृहम्,राजगृहम्,राजगृहसामान्यम्,
ईश्वरगृहविशेषः,राज्ञां_स्त्रीगृहम्,हर्म्याद्युपरिगृहम्,वस्त्रगेहम्,गजबन्धनशाला,बन्दिशाला,बन्धनगृहम्,मद्यगृहम्,अन्तर्गृहम्"
गेह,पुं-नपुं।,गृहम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"गृह,गेह,उदवसित,वेश्मन्,सद्मन्,निकेतन,निशान्त,वस्त्य,सदन,भवन,आगार,मन्दिर,गृह,निकाय्य,निलय,आलय,शरण,धामन्,क्षय,धिष्ण्य,पुर,कुल,ओकस्","यष्टिकाकण्टकादिरचितवेष्टनम्,कण्टकादिवेष्टनम्,भित्तिः,अस्थ्यादिमयभित्तिः,सभागृहम्,गृहमध्यभागः,प्रसवस्थानम्,जालकम्,मण्डपः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,देहली,प्राङ्गणम्,द्वारस्तम्भाधःस्थितकाष्ठम्,द्वारस्तम्भोपरिस्थितदारुः,गुप्तद्वारम्,पार्श्वद्वारम्,गृहाच्छादनपटलप्रान्तभागः,छादनम्,छादनार्थवक्रदारुः,गृहप्रान्तस्थपक्षिस्थानम्,द्वारम्,प्राङ्गणस्थोपवेशस्थानम्,द्वारबाह्यभागम्,कवाटम्,कवाटबन्धनकाष्ठम्,सौधाद्यारोहणमार्गः,काष्टादिकृतावरोहणमार्गः,गृहसम्मार्जनी,गृहनिर्गमनप्रवेशमार्गः,शिरोनिधानम्,शय्या,पर्यङ्कः,आसनम्,सम्पुटः,केशमार्जनी,दर्पणः,व्यजनम्,अन्तर्गृहम्","इन्द्रगृहम्,वेश्यानिवासः,क्रय्यवस्तुशाला,सभागृहम्,अन्योन्याभिमुखशालाचतुष्कम्,मुनीनां_गृहम्,अश्वालयः,स्वर्णकारादीनाम्_शाला,जलशाला,शिष्याणां_निलयः,मद्यसन्धानगृहम्,प्रसवस्थानम्,चन्द्रशाला,धनवतां_वासस्थानम्,देवानां_राज्ञां_च_गृहम्,राजगृहम्,राजगृहसामान्यम्,
ईश्वरगृहविशेषः,राज्ञां_स्त्रीगृहम्,हर्म्याद्युपरिगृहम्,वस्त्रगेहम्,गजबन्धनशाला,बन्दिशाला,बन्धनगृहम्,मद्यगृहम्,अन्तर्गृहम्"
उदवसित,नपुं।,गृहम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"गृह,गेह,उदवसित,वेश्मन्,सद्मन्,निकेतन,निशान्त,वस्त्य,सदन,भवन,आगार,मन्दिर,गृह,निकाय्य,निलय,आलय,शरण,धामन्,क्षय,धिष्ण्य,पुर,कुल,ओकस्","यष्टिकाकण्टकादिरचितवेष्टनम्,कण्टकादिवेष्टनम्,भित्तिः,अस्थ्यादिमयभित्तिः,सभागृहम्,गृहमध्यभागः,प्रसवस्थानम्,जालकम्,मण्डपः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,देहली,प्राङ्गणम्,द्वारस्तम्भाधःस्थितकाष्ठम्,द्वारस्तम्भोपरिस्थितदारुः,गुप्तद्वारम्,पार्श्वद्वारम्,गृहाच्छादनपटलप्रान्तभागः,छादनम्,छादनार्थवक्रदारुः,गृहप्रान्तस्थपक्षिस्थानम्,द्वारम्,प्राङ्गणस्थोपवेशस्थानम्,द्वारबाह्यभागम्,कवाटम्,कवाटबन्धनकाष्ठम्,सौधाद्यारोहणमार्गः,काष्टादिकृतावरोहणमार्गः,गृहसम्मार्जनी,गृहनिर्गमनप्रवेशमार्गः,शिरोनिधानम्,शय्या,पर्यङ्कः,आसनम्,सम्पुटः,केशमार्जनी,दर्पणः,व्यजनम्,अन्तर्गृहम्","इन्द्रगृहम्,वेश्यानिवासः,क्रय्यवस्तुशाला,सभागृहम्,अन्योन्याभिमुखशालाचतुष्कम्,मुनीनां_गृहम्,अश्वालयः,स्वर्णकारादीनाम्_शाला,जलशाला,शिष्याणां_निलयः,मद्यसन्धानगृहम्,प्रसवस्थानम्,चन्द्रशाला,धनवतां_वासस्थानम्,देवानां_राज्ञां_च_गृहम्,राजगृहम्,राजगृहसामान्यम्,
ईश्वरगृहविशेषः,राज्ञां_स्त्रीगृहम्,हर्म्याद्युपरिगृहम्,वस्त्रगेहम्,गजबन्धनशाला,बन्दिशाला,बन्धनगृहम्,मद्यगृहम्,अन्तर्गृहम्"
वेश्मन्,नपुं।,गृहम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"गृह,गेह,उदवसित,वेश्मन्,सद्मन्,निकेतन,निशान्त,वस्त्य,सदन,भवन,आगार,मन्दिर,गृह,निकाय्य,निलय,आलय,शरण,धामन्,क्षय,धिष्ण्य,पुर,कुल,ओकस्","यष्टिकाकण्टकादिरचितवेष्टनम्,कण्टकादिवेष्टनम्,भित्तिः,अस्थ्यादिमयभित्तिः,सभागृहम्,गृहमध्यभागः,प्रसवस्थानम्,जालकम्,मण्डपः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,देहली,प्राङ्गणम्,द्वारस्तम्भाधःस्थितकाष्ठम्,द्वारस्तम्भोपरिस्थितदारुः,गुप्तद्वारम्,पार्श्वद्वारम्,गृहाच्छादनपटलप्रान्तभागः,छादनम्,छादनार्थवक्रदारुः,गृहप्रान्तस्थपक्षिस्थानम्,द्वारम्,प्राङ्गणस्थोपवेशस्थानम्,द्वारबाह्यभागम्,कवाटम्,कवाटबन्धनकाष्ठम्,सौधाद्यारोहणमार्गः,काष्टादिकृतावरोहणमार्गः,गृहसम्मार्जनी,गृहनिर्गमनप्रवेशमार्गः,शिरोनिधानम्,शय्या,पर्यङ्कः,आसनम्,सम्पुटः,केशमार्जनी,दर्पणः,व्यजनम्,अन्तर्गृहम्","इन्द्रगृहम्,वेश्यानिवासः,क्रय्यवस्तुशाला,सभागृहम्,अन्योन्याभिमुखशालाचतुष्कम्,मुनीनां_गृहम्,अश्वालयः,स्वर्णकारादीनाम्_शाला,जलशाला,शिष्याणां_निलयः,मद्यसन्धानगृहम्,प्रसवस्थानम्,चन्द्रशाला,धनवतां_वासस्थानम्,देवानां_राज्ञां_च_गृहम्,राजगृहम्,राजगृहसामान्यम्,
ईश्वरगृहविशेषः,राज्ञां_स्त्रीगृहम्,हर्म्याद्युपरिगृहम्,वस्त्रगेहम्,गजबन्धनशाला,बन्दिशाला,बन्धनगृहम्,मद्यगृहम्,अन्तर्गृहम्"
सद्मन्,नपुं।,गृहम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"गृह,गेह,उदवसित,वेश्मन्,सद्मन्,निकेतन,निशान्त,वस्त्य,सदन,भवन,आगार,मन्दिर,गृह,निकाय्य,निलय,आलय,शरण,धामन्,क्षय,धिष्ण्य,पुर,कुल,ओकस्","यष्टिकाकण्टकादिरचितवेष्टनम्,कण्टकादिवेष्टनम्,भित्तिः,अस्थ्यादिमयभित्तिः,सभागृहम्,गृहमध्यभागः,प्रसवस्थानम्,जालकम्,मण्डपः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,देहली,प्राङ्गणम्,द्वारस्तम्भाधःस्थितकाष्ठम्,द्वारस्तम्भोपरिस्थितदारुः,गुप्तद्वारम्,पार्श्वद्वारम्,गृहाच्छादनपटलप्रान्तभागः,छादनम्,छादनार्थवक्रदारुः,गृहप्रान्तस्थपक्षिस्थानम्,द्वारम्,प्राङ्गणस्थोपवेशस्थानम्,द्वारबाह्यभागम्,कवाटम्,कवाटबन्धनकाष्ठम्,सौधाद्यारोहणमार्गः,काष्टादिकृतावरोहणमार्गः,गृहसम्मार्जनी,गृहनिर्गमनप्रवेशमार्गः,शिरोनिधानम्,शय्या,पर्यङ्कः,आसनम्,सम्पुटः,केशमार्जनी,दर्पणः,व्यजनम्,अन्तर्गृहम्","इन्द्रगृहम्,वेश्यानिवासः,क्रय्यवस्तुशाला,सभागृहम्,अन्योन्याभिमुखशालाचतुष्कम्,मुनीनां_गृहम्,अश्वालयः,स्वर्णकारादीनाम्_शाला,जलशाला,शिष्याणां_निलयः,मद्यसन्धानगृहम्,प्रसवस्थानम्,चन्द्रशाला,धनवतां_वासस्थानम्,देवानां_राज्ञां_च_गृहम्,राजगृहम्,राजगृहसामान्यम्,
ईश्वरगृहविशेषः,राज्ञां_स्त्रीगृहम्,हर्म्याद्युपरिगृहम्,वस्त्रगेहम्,गजबन्धनशाला,बन्दिशाला,बन्धनगृहम्,मद्यगृहम्,अन्तर्गृहम्"
निकेतन,नपुं।,गृहम्,,,द्रव्यम्,पृथ्वी,अचलनिर्जीवः,स्थानम्,मानवनिर्मितिः,,"गृह,गेह,उदवसित,वेश्मन्,सद्मन्,निकेतन,निशान्त,वस्त्य,सदन,भवन,आगार,मन्दिर,गृह,निकाय्य,निलय,आलय,शरण,धामन्,क्षय,धिष्ण्य,पुर,कुल,ओकस्","यष्टिकाकण्टकादिरचितवेष्टनम्,कण्टकादिवेष्टनम्,भित्तिः,अस्थ्यादिमयभित्तिः,सभागृहम्,गृहमध्यभागः,प्रसवस्थानम्,जालकम्,मण्डपः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,देहली,प्राङ्गणम्,द्वारस्तम्भाधःस्थितकाष्ठम्,द्वारस्तम्भोपरिस्थितदारुः,गुप्तद्वारम्,पार्श्वद्वारम्,गृहाच्छादनपटलप्रान्तभागः,छादनम्,छादनार्थवक्रदारुः,गृहप्रान्तस्थपक्षिस्थानम्,द्वारम्,प्राङ्गणस्थोपवेशस्थानम्,द्वारबाह्यभागम्,कवाटम्,कवाटबन्धनकाष्ठम्,सौधाद्यारोहणमार्गः,काष्टादिकृतावरोहणमार्गः,गृहसम्मार्जनी,गृहनिर्गमनप्रवेशमार्गः,शिरोनिधानम्,शय्या,पर्यङ्कः,आसनम्,सम्पुटः,केशमार्जनी,दर्पणः,व्यजनम्,अन्तर्गृहम्","इन्द्रगृहम्,वेश्यानिवासः,क्रय्यवस्तुशाला,सभागृहम्,अन्योन्याभिमुखशालाचतुष्कम्,मुनीनां_गृहम्,अश्वालयः,स्वर्णकारादीनाम्_शाला,जलशाला,शिष्याणां_निलयः,मद्यसन्धानगृहम्,प्रसवस्थानम्,चन्द्रशाला,धनवतां_वासस्थानम्,देवानां_राज्ञां_च_गृहम्,राजगृहम्,राजगृहसामान्यम्,
ईश्वरगृहविशेषः,राज्ञां_स्त्रीगृहम्,हर्म्याद्युपरिगृहम्,वस्त्रगेहम्,गजबन्धनशाला,बन्दिशाला,बन्धनगृहम्,मद्यगृहम्,अन्तर्गृहम्"
